Tempo,Dynamics Range,Vocal Presence,Percussion Strength,String Instrument Detection,Electronic Element Presence,Rhythm Complexity,Drums Influence,Distorted Guitar,Metal Frequencies,Ambient Sound Influence,Instrumental Overlaps,Genre
115.8407144,33.32277451,32.83527703,85.1968698,21.93565589,77.9795261,74.15059169,86.4515882,43.34560416,36.91186247,97.32895767,91.01568716,Country
146.7582,34.68484579,34.05880093,76.86462677,88.05177646,80.10125904,16.73168994,89.84536114,84.44210239,58.27025791,31.4126434,67.82439022,Rock
106.8893791,51.65040803,11.29547134,30.72601303,24.87301975,7.111651169,15.97925807,46.42132852,88.18560166,100,17.65424786,3.973973839,Country
120.2252671,45.40646181,66.0650207,57.02349154,68.07458206,102.0922519,68.65610135,78.31139545,48.4643857,48.76478622,32.52723284,73.31702359,Hip-hop
135.0752169,21.70686524,18.63123734,49.68915395,80.17832125,2.214291293,21.57813126,66.20705478,88.4946898,96.07657139,82.300938,72.14947761,Jazz
116.6292835,72.58850757,29.6685573,18.38884087,40.71805708,-2.131804986,82.78441838,61.88966157,4.973218162,7.798485352,90.56630514,93.64620222,Classical
104.4370015,42.72236999,99.85317719,57.67892232,55.67650457,13.2669288,105.8043424,90.52205667,50.20599372,43.27603866,83.6555631,12.03157677,Jazz
106.889986,44.90443913,93.31569208,33.25544953,77.21485691,33.79334474,23.05180188,56.87124405,84.28681762,100,96.41972263,56.26303866,Rock
138.168603,52.90996894,62.42972552,57.40017148,5.297195393,79.14662669,83.09648867,93.91118014,50.13431832,48.98160002,98.03579027,28.79959925,Rock
174.5631803,46.7326782,85.00124992,110.4513594,77.22086491,99.91516022,63.85866592,118.3285498,66.85441308,63.64842449,75.46841979,0.29815847,Rock
127.7269679,36.92712701,27.21949239,67.92793867,88.60184398,61.44518169,118.7267777,108.203734,35.50129431,36.30783542,55.6493652,96.4711202,Jazz
115.7008277,83.43026895,71.02624573,90.16748868,93.8000625,23.16512089,31.70376566,73.87042577,1.819591007,9.554907992,66.38519416,56.822146,Classical
139.2017307,43.81234521,19.58169717,73.97195597,63.75618623,85.72728737,5.821347613,64.50463167,81.67395311,85.88049633,37.51383259,32.37588236,Rock
121.1050427,49.60794953,21.7009722,4.434783762,76.19231917,37.74166403,62.37121718,74.93486229,4.900341462,10.98847692,92.18728027,86.92583371,Classical
150.8439582,20.20907123,26.65160938,96.22742314,36.43634029,10.13158708,9.960545269,74.75485672,55.08679905,49.95843709,73.4826775,16.46432923,Rock
135.8606348,48.5102821,87.59184589,32.67591063,74.00085382,9.494759309,52.35240295,82.05313034,64.07412711,73.80338968,70.36484821,75.04821324,Jazz
73.63576873,55.6551484,82.72389728,17.63840751,102.103851,77.8203219,70.15975186,53.77064453,62.2544884,68.71547196,13.97959094,75.87348415,Jazz
131.9164602,40.90218168,36.76500065,31.9560419,79.37105794,82.92427784,38.39124632,91.54880208,80.99207274,78.93733802,21.40006014,58.55029764,Hip-hop
136.2200042,48.66509514,50.62496802,7.294806373,89.85436856,88.73390075,64.24235403,79.20346119,51.23122839,38.25988567,43.92985142,85.97807329,Jazz
129.9565436,39.330251,3.422037026,60.97515308,52.09206373,31.58210716,50.92953097,83.18012853,70.61120474,55.71520918,31.86978429,84.12500481,Rock
103.482219,52.78359368,38.56186116,44.8808218,25.01437422,118.3196102,97.23459149,81.90612755,31.47738949,14.97576994,30.29405125,15.90367455,
157.8811125,42.28916856,4.811663882,75.3109393,71.10273207,26.45547653,45.64462487,80.54916082,70.2733426,52.03244268,24.10765153,51.05878714,
122.8324557,53.33723452,22.26512179,42.01245743,35.92322473,64.87114921,64.18595306,76.0465343,4.814028064,22.7160049,71.57262577,56.24673354,
98.63711472,66.38915926,70.9975813,75.43179742,79.53059392,35.5636844,38.77784804,69.59420923,0.123818378,0,57.54086364,91.08226472,Classical
131.1013079,56.8250236,33.42363578,17.26213967,60.6362812,45.94647616,30.9995076,74.75909448,13.84200579,11.03538435,93.28675629,28.08230761,Country
148.5638109,40.87707232,25.08582148,27.66884778,20.24369643,8.414250054,38.45909768,81.4490939,90.97311073,91.81593115,82.15354006,2.166251023,Country
134.4070703,46.82364495,30.27943184,16.58126694,3.069769818,80.18221967,89.84578861,93.29248808,86.79369627,80.95738096,51.54484211,73.24520168,Rock
132.9582505,56.04355664,73.76673,98.22210061,58.43395527,41.62505383,90.20889182,114.1531549,88.15329724,87.00343822,71.68375393,4.287329078,Jazz
100.6456958,56.30013431,87.41350843,103.2807445,15.04104125,113.1906129,86.49423125,103.7816831,28.13237891,35.6282114,89.2655981,4.698889381,Hip-hop
119.6545657,39.1217431,105.8560151,70.45041382,77.61619171,70.94375424,38.1001916,77.06078566,7.216989119,4.998785572,14.07915631,51.09699453,Country
142.011798,61.53334959,60.0750464,82.09936995,84.51094971,14.94173665,27.02057484,89.84837608,79.87459682,67.38700783,43.73615647,81.02308908,Country
136.0756609,55.97894158,44.22367253,20.17504015,14.67230824,30.62702931,91.14313072,92.72559465,31.9232241,32.31412965,41.98294305,57.75056133,Jazz
76.68725947,58.15947145,49.94269156,42.84361612,22.20748722,102.0425763,72.87206504,62.75587532,78.23615136,75.02801293,7.083780067,69.01779282,Hip-hop
162.3715464,24.62808277,22.63257701,63.19472435,96.44771796,97.4387855,7.64775056,68.89592206,76.73449578,75.91578099,86.60886008,16.12417908,Rock
106.6937561,57.47743077,61.74403915,51.47202468,29.97322406,48.21160887,64.51159126,86.67677908,25.46734466,34.9166055,75.69199812,58.46086816,Country
120.4482786,78.11074383,85.56756472,98.14982957,61.49391036,-3.621571025,66.47417649,106.528846,1.596392692,16.8614008,88.14766958,46.91295645,Classical
128.4531052,43.44174425,42.68703907,37.02536432,53.75043497,97.20575322,19.30074054,45.64588862,0.812784193,0,87.50179827,45.84862463,Hip-hop
125.2166704,56.81076125,14.89963879,61.95018319,87.98269359,22.76175737,91.1648727,81.86049325,28.61528017,27.93371105,7.179309478,85.77833635,Country
124.7806862,47.08705018,2.220553373,37.0468703,85.04408609,51.63763086,7.292541654,54.38534155,80.17509049,89.34950511,89.57072213,5.557472843,Rock
108.2191925,85.72562571,6.691600662,2.327091878,60.41337438,64.79282395,14.05352301,30.43846667,1.800880724,0,1.5391264,31.50624114,Classical
120.5323506,35.43988671,29.12029967,29.99124989,91.59029941,35.46451294,90.17123039,72.97470738,48.50898274,39.75107013,37.31254207,57.93484953,Hip-hop
113.9903156,32.27341837,46.61584287,67.67097865,28.92274453,69.76314498,71.17754639,79.61028728,18.47854611,15.61674302,81.8318861,21.72889366,Hip-hop
119.7480627,3.765132629,5.897192548,106.849474,44.54758878,11.29724921,63.73729409,96.78749471,80.59146274,88.12655929,70.55628253,51.51533521,Rock
117.8517983,67.16943063,5.685989129,26.94014612,100.1665463,26.84546386,29.0499256,65.6965819,1.633092336,9.318724531,14.3393677,54.07351347,Classical
122.9611936,38.12601594,41.15744598,79.43416844,19.26911054,99.57956756,96.03433156,82.73480548,91.87404309,94.45741235,2.383943428,35.1726623,Hip-hop
114.5727632,10.03405175,17.20776089,27.67715238,19.85690989,69.39426329,46.23109746,44.90207012,47.28272551,38.818506,65.86332689,43.37119832,Jazz
98.18401092,88.77377801,20.19749597,41.32898025,50.04912764,5.853853162,46.99457542,46.83633747,2.34020173,2.713559073,10.31777008,84.79178348,Classical
121.6950798,79.07203623,63.76958602,13.88136298,74.40311796,-22.01840805,36.83054826,45.89214251,1.929198022,5.656510037,3.19815658,33.27214456,Classical
150.3330617,62.81910413,88.42629412,52.5746914,89.98119952,40.19971921,0.991057147,76.32259984,81.38046461,80.30337364,72.52752464,4.991152727,Hip-hop
148.3258132,41.1107239,55.01487529,38.39303378,91.80933829,66.67012729,90.81563589,90.99573265,74.01576523,76.81476761,23.61806153,46.70487656,Rock
134.9567493,53.49833371,52.70383927,51.25879512,79.58435938,60.49619256,59.00978042,81.12392456,31.84761377,35.16798293,12.29355008,47.63004023,Hip-hop
129.5716663,34.29872573,96.32899366,17.92457848,104.9809348,60.28783153,75.25476331,72.98063947,61.40714494,57.72446976,82.94595673,44.66490953,Jazz
136.7347412,38.09547551,73.46493876,80.53295161,82.83027175,20.14730077,47.61696697,96.48762597,98.01972883,88.65663639,10.91100752,80.64663274,Jazz
104.5282175,30.05091358,56.1383064,29.94584212,46.32993086,85.23151208,93.78181449,63.33388559,99.4395809,93.66590234,97.18287151,79.55250185,Rock
97.08912899,57.12546163,15.31250178,34.37664587,80.64000471,72.73071427,41.08139303,62.40629736,8.964073717,20.41012615,6.24507589,60.15470888,Hip-hop
119.3065415,31.45923546,19.02176565,96.39045487,86.20414079,26.33287686,84.26647535,104.2197237,30.08962602,36.81685921,41.47902726,82.67902379,Jazz
95.77072715,33.23752832,55.71121118,89.51569067,81.84304687,31.78637716,18.08021665,78.92529903,88.17702611,86.95564647,86.0496281,20.22409852,Country
129.3117834,49.81299688,20.01243457,35.78536666,25.46506137,33.65491916,98.44200774,67.07190622,37.89607167,33.83533289,83.6785901,83.30455318,Country
118.7473597,71.09065932,5.579455201,83.86581222,49.84673673,64.23246837,29.258461,71.74282427,3.063132306,1.096474243,75.93806664,76.06627283,Classical
114.2892376,50.25514936,86.31080563,71.46546974,74.34047761,17.55159718,48.27070685,71.60150592,10.87543391,12.77547977,14.00661885,14.35891456,Jazz
134.6487195,48.30184391,84.88059729,10.09096871,66.64515748,113.9141212,5.656339127,40.81492795,10.07959325,18.13102179,65.22445354,17.29808597,Hip-hop
116.1206304,26.16448438,50.68261326,25.65523762,75.44496143,37.02902918,95.96697891,73.98797174,81.99336583,92.5933013,27.23561106,3.177971922,Rock
100.0784042,66.38295775,9.708187877,93.2827849,22.63305219,2.062542533,115.8885059,112.745568,91.67353181,85.42151833,42.38861376,10.66141232,Jazz
133.792513,49.42954267,33.06985792,66.52324851,18.06842204,88.44715896,68.6172865,90.65885606,23.57119324,21.40914508,97.75598969,99.29606972,Hip-hop
105.9439809,53.49691629,53.0563484,45.61830834,48.43851152,52.91440156,61.32506167,64.16148712,97.05911037,93.15188089,56.68937837,93.99215178,Jazz
133.0558031,83.80231681,47.31269681,25.39164145,101.9481618,98.95132847,78.2460097,77.63775331,46.55289357,39.28187788,65.42670836,34.29050124,Country
123.544546,20.62554676,75.0202746,98.33060695,53.64334004,95.81347612,30.90715588,90.27731985,65.3015276,52.18652516,79.89157699,18.67880076,Rock
120.6131219,42.20360039,60.3271475,90.79076189,45.37985747,72.75117985,116.6527254,104.5444342,53.00036638,51.05247355,85.89571,97.2043871,Jazz
108.1418266,62.57617515,14.85629475,94.5563286,85.02300989,2.007312812,115.207242,111.1996594,99.03455981,99.01322692,32.29985476,50.54914475,Jazz
131.8180332,72.76501607,25.64110564,83.74124521,15.48238424,39.77504078,29.40264127,89.68383571,92.72821305,78.04861585,90.15873254,85.50392744,
132.4840551,40.17363857,51.6246133,24.80380677,61.5530773,59.76438794,48.36474437,59.82559612,4.179862834,0,48.3128474,36.42924477,Classical
98.15215788,70.65047508,88.22454299,51.97654802,89.46677856,86.39599013,62.51922349,80.29493448,56.85134827,60.99974624,90.84321611,16.74838619,Jazz
140.5356107,37.35014608,8.108426712,77.37748958,95.15768439,55.31165575,36.47413498,89.82142072,82.1123418,62.67229012,78.56198612,89.55200168,Rock
108.6362934,70.21181885,71.7117197,59.09291239,49.18157058,33.46420949,95.95711166,102.7870552,77.29585038,89.67971597,38.51519088,43.92551295,Jazz
96.19413344,74.10448236,35.24037841,29.15296227,60.47068507,19.7650876,34.97555493,47.33748446,3.056274359,14.94959989,50.06446931,21.07093195,Classical
140.9049604,33.35042467,5.756849907,113.329769,40.83975676,83.26674323,58.28233111,115.1577052,67.88696536,67.72407533,8.591198381,85.77477885,Rock
135.6287645,31.31996361,96.35568103,81.20532223,84.47742713,9.858047104,15.70710603,80.53115386,63.19334142,54.39329346,81.74208407,21.01488362,Rock
97.49896837,22.01456755,78.88788912,9.382249923,8.877982217,14.80331778,77.24751886,57.40785271,5.345598185,0,47.21541925,20.4043622,Jazz
124.8677731,5.658466347,90.1642301,46.78401977,97.02627209,62.04575146,15.08430966,55.18680438,81.08854443,84.05518608,27.73437368,70.25968596,Country
118.1655033,17.88207065,68.35101727,40.04670024,102.6099935,52.08104109,22.68864733,46.65267462,49.34735522,48.10536953,74.59227407,77.30187902,Country
118.8063941,23.34473987,53.08437422,93.30315931,98.97455893,30.65968895,32.5128339,80.90713394,66.96926145,76.48271,28.35392279,47.36962995,Rock
127.1567548,82.4729437,63.35644712,80.06536468,36.59036869,-9.826889665,12.27628751,69.22220998,3.983348541,11.00306626,99.23484085,48.20392898,Classical
138.4702052,58.16574424,66.41979391,22.86797196,94.64292173,37.2498203,27.02506484,55.66485802,43.1206095,56.76042901,71.16890996,85.1998088,Jazz
120.9928649,36.39844394,8.956969267,73.22659402,52.56161233,80.2926134,6.473172524,56.83695594,32.1507726,46.26200997,62.60783083,71.96474415,Hip-hop
99.33008864,54.04656802,75.71612964,95.47410206,89.40688103,98.79425185,56.01784547,93.76917432,32.71313175,53.16234022,17.75686146,99.69437667,Jazz
146.0150025,36.11553368,78.86166762,57.22339589,12.00432695,78.81670617,108.5557463,102.0313638,82.31387421,81.444323,48.40533564,64.62796867,Jazz
87.65364392,29.67481852,63.71459384,8.225265849,13.29404675,61.50708522,16.99599931,38.3008423,47.99459661,40.63359324,57.55675205,64.55506667,Country
113.4811165,83.71251537,70.16761555,1.361119886,25.82889895,35.91661831,94.43045057,70.94486276,3.864444021,0,30.58283892,90.20849411,Classical
135.6008089,56.71110804,97.83477044,38.20952579,30.81051232,30.80690824,45.590531,81.01737857,2.572817519,16.59197453,22.97066029,78.2841879,
130.4763983,54.40729482,54.14830331,58.26730211,58.78152354,70.73111279,92.7277998,109.8314768,76.10928408,82.85005027,98.46121983,36.59324994,
112.4470804,28.95917153,49.43497262,17.81784469,26.83176334,2.251548719,34.76290299,39.29615342,77.14337735,66.23781557,43.87777,72.2238066,
132.7124151,52.3686071,21.93364387,27.79219714,54.89144356,86.85449085,67.50601149,72.39388766,85.50049335,100,87.39984208,14.24540413,Jazz
126.409697,31.60315948,51.75624175,37.32787397,67.42742134,70.30085555,17.36694866,72.51893036,25.42147888,10.31505861,50.23144344,39.61021624,Country
89.41527971,71.96747464,17.09108996,91.87465535,18.83123341,73.42780735,60.45169298,76.46202265,89.09285105,85.4869352,76.93479599,11.17124544,Jazz
135.3442307,43.22383366,69.76789216,56.46926226,40.49498711,8.041292426,40.88526952,76.82680785,61.22916228,50.84107908,4.485225475,7.504389522,Rock
140.3722289,55.94791996,72.91147085,19.20809538,64.1129289,68.79908659,112.9213556,84.68014125,13.46959529,0,61.60903437,15.36569691,Jazz
143.5183808,56.49662989,92.55621185,24.19415583,53.70756204,12.09580561,80.00947118,90.44697733,91.90424084,91.46163427,58.37364123,39.94332388,Jazz
117.8417391,48.59288026,13.50968743,33.74541322,71.15357656,93.17153909,69.28658531,57.57478001,45.34350691,48.57271927,33.24911081,68.64570154,Hip-hop
136.5079333,45.23141794,100.8189907,58.34950698,18.14744546,36.6653008,86.87345015,89.49263457,82.97201525,70.35351368,80.7366378,78.00878578,Country
95.33883658,46.38338417,84.43176202,38.04291643,6.384496181,67.7931323,83.21548313,72.18538152,33.46176951,34.54539724,8.90591613,40.48328558,Jazz
115.8866247,53.70896284,41.26029978,42.96142299,51.9424019,97.09910484,70.44587548,74.16876316,94.66441727,100,11.02229103,4.701418459,Hip-hop
113.6744425,60.76829055,63.36669746,57.82973545,103.5194315,6.660389335,83.00420019,77.40120372,0.529167178,0,83.81203108,57.14417044,Classical
126.5685913,18.19623314,91.04790315,59.51012206,93.31665959,26.108433,41.83247511,63.66914843,75.57868717,77.52213508,78.87929814,25.56336372,Rock
131.0937951,37.53831155,87.87025733,110.6421439,50.74788703,25.5299277,88.40574141,126.3576408,81.49698698,94.77879977,58.51485044,15.44921353,Rock
97.69276028,39.55047266,74.87788507,83.9136608,56.78238825,9.965823017,20.87635061,64.96702831,88.23350774,81.70864753,54.6933174,52.26178417,Country
139.4502789,55.52500421,83.45567893,59.78855293,29.16658095,91.66914255,32.44864706,80.60118904,90.3478353,77.85790731,8.232865316,25.93623307,Jazz
83.85838376,19.28050862,15.06745194,78.4998369,0.49792032,78.39445426,79.16111547,85.8986207,54.05831828,44.97246003,44.62688789,76.61487479,Hip-hop
146.2804059,53.17959649,20.71990717,32.73628226,35.51296489,49.36334192,101.1807424,86.15181244,52.93601626,43.04502044,15.82190821,31.22582428,Jazz
123.2334706,16.86723526,42.62567162,61.2887645,55.6983717,74.76172887,66.52248723,86.68379604,50.20128607,40.46136592,90.19889315,85.84208037,Rock
116.6976255,43.00192961,15.2644089,83.29638506,80.50929807,17.54771836,30.11839084,101.475585,66.91721917,64.70586214,87.56437739,64.78494444,Country
164.186335,54.57483635,41.97992117,42.9500701,19.6231738,15.41125745,115.4480546,110.4709066,87.08037313,84.43577522,37.59414087,61.32297293,Jazz
149.7844666,54.33569171,90.46298074,104.4410115,17.99423653,59.39895879,10.60477893,101.9304127,58.92449855,51.55184349,61.17635586,39.31642724,Rock
130.2307751,67.1858206,67.09477674,36.8634017,16.35324815,15.73318925,109.4804033,89.72048907,53.35235253,53.89516359,93.76273541,95.26900961,Jazz
114.9453357,50.01034027,20.96048485,96.91279645,65.61908276,71.63226848,92.80272458,103.5826572,92.37158661,100,36.70991617,34.23087015,Country
121.6966531,95.03522252,13.4951969,64.46689217,78.78860349,18.29023632,65.2796267,80.52021165,0.744028438,0,84.05139304,95.47614214,Classical
116.0312308,9.290704707,54.18013427,51.6445322,65.87035397,8.195269139,6.928586323,54.61047543,76.6559913,84.66753426,17.79461749,27.57485377,Rock
118.78298,28.5070145,37.73187057,82.70091035,42.83666448,19.03889002,97.8548759,110.2325155,51.41015591,40.60280313,67.75719312,71.77988778,Jazz
169.5538353,35.06857895,26.90033035,88.65912275,73.12994583,20.08009692,91.66833748,120.0986525,1.791773904,0,47.72373572,98.93735652,Classical
126.6112173,47.55336713,0.840239439,15.73617402,7.972622102,99.14268765,66.39678552,67.75104418,53.41560975,74.12962664,89.15902359,90.00937426,Hip-hop
115.4127815,64.27147646,36.01897112,21.29148159,55.4465587,112.9844005,66.41148884,62.20537864,46.19793305,54.47361294,21.92676509,33.43691294,Hip-hop
75.6294952,56.21849312,83.43719937,6.3976593,93.96041945,15.16795328,7.676081169,32.17604776,2.007104878,5.919632769,13.39461275,62.50652216,Classical
135.9469554,48.46241986,65.3192081,103.694938,78.87907276,5.864576687,78.52854874,98.51712812,58.63580656,51.59867605,77.80422138,2.831152641,Rock
144.5815428,51.76937408,55.04508617,91.66381212,79.56625763,49.89001499,44.77352419,86.79566877,41.04800007,27.45548686,37.31240483,48.79860108,Hip-hop
121.0919008,21.18063891,60.76638815,52.19846935,77.12414848,53.35620426,80.27924558,85.19472036,87.13686012,92.4806229,88.64831672,33.65650522,Rock
107.9392926,47.76278461,32.50030077,100.4491523,37.94524702,93.91381277,59.17405248,104.2335016,14.08440996,8.897250648,81.33748885,30.70835022,Hip-hop
94.49711356,44.2173241,91.31625442,54.77812552,75.24644573,95.89199469,13.19335231,60.86526827,21.5501776,14.28408616,71.68614571,34.76079641,Country
115.2576488,38.86193838,19.29582678,57.21786137,16.99864959,18.21857512,0.146433451,50.38910645,15.9931194,31.60227767,36.69425847,77.48152732,Country
123.9074406,67.02417378,14.46538781,62.65546689,40.17724044,-13.52652417,16.41621686,74.23293862,2.760934315,0,70.83250074,85.82842717,Classical
107.4663714,64.45660457,77.82465921,38.93012692,94.15091109,42.55338643,72.30704568,66.56146377,51.98489848,58.43939987,61.01566105,3.747854654,Jazz
138.6393747,73.49601986,67.06682262,66.0465331,88.04112482,84.55665543,77.69772958,110.8386855,29.31565698,12.47894217,14.45869255,5.713312361,Hip-hop
115.8506849,45.0379935,14.49856875,20.90303526,86.92970152,92.43892655,31.36688141,48.32911637,87.24128707,88.73684782,8.205800039,23.41928336,Rock
116.8207552,43.85588925,89.62673376,106.3699959,88.51902787,83.89328994,50.54959499,101.0702447,61.84571907,56.09622747,47.03435405,24.06282001,Hip-hop
129.6188831,48.87711561,93.5953918,86.53847248,10.30604273,88.10852089,92.43729157,103.3730456,36.27526757,25.06991433,4.416834663,80.31286899,Country
111.9506264,42.00394352,26.63689386,45.64272403,74.39218922,24.94301509,57.23092375,63.87392169,94.09614236,100,37.74749639,94.08750358,Jazz
103.8392497,36.87824107,70.21993295,25.31687541,4.604055101,97.27082135,66.22271474,72.6104653,52.29780403,57.75829223,44.42431097,88.08137917,Rock
149.5463116,49.77031394,90.95014863,96.53019515,64.71226956,36.5456889,83.88544262,128.3893687,3.669827208,5.137799243,81.48234024,77.95257537,Country
119.407925,58.54369624,82.5161769,51.55008209,98.91911096,84.94875239,25.28087221,72.58832321,1.174634174,3.601130568,59.39535633,19.38279872,Hip-hop
107.0439964,66.54292606,83.43213272,90.40882473,118.9143744,57.79313673,15.24476124,65.40818076,2.008155524,1.945666341,97.64764295,51.19540894,Classical
130.5666466,35.65285257,47.08160012,26.36589162,80.02506417,54.28146263,81.71905016,59.6147197,50.92289071,41.83865232,98.4190474,65.74815177,Rock
137.4978332,36.34685825,76.51557061,69.43475562,3.166056066,62.43093676,56.5076084,88.06593053,98.98936978,78.55292482,87.10324209,37.21685125,Hip-hop
133.2433723,39.7156705,89.63839765,90.72347444,46.58239158,25.81691769,64.99091534,90.85140208,55.34011791,53.93407713,14.73775421,59.30112932,Rock
122.0976142,36.88289426,67.07964149,82.22355062,31.54133519,98.60436346,80.74698892,106.8535027,29.83643934,24.0927925,96.7758771,62.20042101,Jazz
119.7472149,32.71666484,77.73272656,41.30481788,41.70476938,41.31057174,95.65161892,104.8670414,8.682213434,0,38.87852422,67.24055879,Jazz
117.841175,17.87574645,62.48807238,110.6441156,44.80726381,9.886261729,29.6273949,96.42874512,72.21614483,86.65760013,33.03764247,19.05163761,Rock
112.4440349,84.99840422,78.71616952,89.62740527,46.39508863,58.24044722,52.83239224,64.63401627,2.597053292,0,27.3587504,75.65947322,Classical
111.2296735,91.99535599,68.04442106,50.39627054,101.9608831,49.00477475,76.44658952,49.89978363,6.700642621,4.730740181,97.52347247,13.10651697,Country
120.5865139,55.40434603,68.7385002,77.3605002,102.40982,97.12446324,105.270669,100.2035679,86.10000663,74.76153868,87.5584013,4.7628143,Jazz
131.2181702,32.12703039,10.39073744,63.20598046,34.51627995,66.47602655,59.35557136,68.48132048,39.88000206,26.41153928,54.06915828,48.64221255,Hip-hop
141.7746997,47.12774518,10.92527599,50.25191962,15.12604968,23.42365936,93.26859975,97.16392112,71.93875283,75.89687885,82.3619194,22.01081038,
134.8247193,61.78746959,3.636591149,97.84417377,58.72681603,-22.67663936,44.47699348,100.0870699,1.111750216,0.353275819,26.42253823,95.56977662,
134.5001253,39.18627433,26.7876421,36.87998286,95.04665441,72.84460192,72.56026171,75.04621896,8.080368223,27.16714117,38.97708116,35.15589256,
133.8506945,11.50595209,63.30614955,51.8308689,16.83532227,104.7708969,48.28910869,66.71121297,15.90440108,22.65621186,75.66302228,71.91377499,Hip-hop
101.3407709,43.42424723,53.15996937,78.85938823,29.88458546,31.53884929,85.28740179,94.08828907,83.70203369,93.6230776,20.35874096,25.22495676,Country
119.3197663,39.72455242,33.70907175,114.3118336,52.86964323,72.6961989,81.51292056,107.2715675,72.78139973,69.30931956,46.65351588,23.77605325,Rock
142.181064,68.88908112,91.42005125,38.64409066,34.82838018,63.51972889,41.058043,69.50293962,31.1130079,35.77993672,78.4185714,2.496130994,Hip-hop
117.1251982,63.13282908,82.04050334,82.22783434,96.25015978,13.9855674,48.22554015,93.72377881,48.94736183,34.85554031,16.31517909,11.78982219,Jazz
132.6165754,75.30849,38.66451324,37.46294675,36.95604564,-16.63429872,62.0463757,74.59878727,4.823206506,4.145152982,66.04487384,86.94749156,Classical
148.8540025,41.07483795,24.65252451,88.5970824,46.33792439,13.74519188,23.18410795,87.11195165,69.50897774,70.24740173,14.99750645,87.44225503,Rock
153.5648099,44.52575745,62.87592828,57.4959082,13.42429032,115.932389,68.88820467,102.9433389,3.575167516,10.19353719,63.16933654,0.795362504,Hip-hop
139.69976,10.66796935,48.85842409,76.37376196,64.2805475,96.16831921,6.209841305,72.71707502,84.00757735,93.71190013,66.18115247,42.94457348,Rock
110.2858209,88.76223463,21.17392805,98.62255505,66.11968526,-7.999817055,88.53953762,85.6490752,4.517382848,0,26.22706648,15.86564768,Classical
118.3848441,58.39434228,76.9110376,78.62373412,82.08360355,59.94306677,42.32922263,84.2784303,22.65967782,33.15623227,84.53250312,56.47535672,Country
97.51827158,32.04666089,58.39944205,48.69630813,39.45651442,94.5618761,96.89387426,89.97336956,15.93693886,12.58986381,11.30912886,95.87418748,Jazz
129.3705896,74.60653408,84.64623388,46.55011118,92.51808337,-25.16621739,51.94938392,78.29446909,1.720931456,0,6.800815567,43.66054974,Classical
111.1964229,71.54269075,72.17280827,71.81381773,59.38365847,53.60189445,89.0664629,82.93333033,3.569144721,0,45.83043809,30.38262217,Classical
82.64112027,53.17815546,95.78939566,40.46733752,25.02690409,64.23597177,51.38528638,57.99460852,2.483468009,0.735294212,12.14871358,39.86488111,Classical
154.6103194,50.159256,17.24972222,43.96602003,33.24159492,67.1000418,90.72090044,109.3059532,76.52737266,78.37466184,90.9840109,80.84536658,Country
104.2371829,66.2704782,66.71635209,15.9320308,84.39569186,92.24139139,58.02412531,49.64131568,70.99769376,55.86019565,88.91161244,47.04295338,Country
123.3572474,33.94714633,78.85586959,73.11751447,97.33654657,37.48453531,88.26877071,114.4267821,52.27314258,42.11190001,85.49097677,6.318825586,Rock
138.4476849,71.23492391,95.21798024,87.77448923,95.36262101,15.68703899,82.61933439,82.18540879,1.680616909,7.614594918,23.72909075,25.74933273,Classical
125.123879,35.59462177,21.23769767,87.46709627,102.2577075,5.874369777,61.87947818,108.3868382,40.88470041,38.4973826,72.46061858,83.34969374,Country
93.53130638,47.66906002,64.39889733,42.73946134,70.27619864,74.57352036,52.37596277,78.76331302,94.27521581,93.62038119,28.83442649,59.57001053,Country
109.5657935,42.31938953,59.85963813,44.32068313,14.04451789,70.79020848,55.19184851,67.34202197,69.99259473,81.43440959,64.76481272,87.74681836,Jazz
95.00137168,49.89767813,13.28859148,58.41314777,85.48762334,4.545140878,43.19229499,61.31274462,4.528550139,14.39142524,38.27294425,86.14695141,Classical
110.3113024,20.15673305,40.90401164,42.20726478,62.00707093,11.39014956,60.1120749,63.76099899,85.56833214,83.9885514,44.16622451,4.578598283,Rock
122.4661869,19.66913114,87.88600225,76.56987983,21.00295457,65.48151946,34.09226555,58.82277328,60.72699177,55.72889183,93.01842415,67.04276082,Rock
153.6762565,22.56860448,32.29370691,102.5500179,7.267642589,5.605901889,17.07310851,79.1925972,82.23675528,94.50337887,74.53879569,18.44983095,Rock
117.0242068,24.41835102,6.843383443,51.79701819,71.19216659,35.32487316,13.7931741,83.3865887,0.869660575,32.48753709,2.169585422,43.69005476,Hip-hop
88.51457277,54.27807874,15.59551743,39.54470939,86.4123519,96.68173908,69.45632372,83.35183966,91.76394271,93.04862338,29.28367429,72.60618879,Country
89.90218379,48.8553791,77.28497618,18.40140719,63.11834165,57.19050751,114.1446116,75.43960663,65.52691842,86.37043985,95.64014718,26.25445664,Jazz
140.849217,46.09625461,86.49115095,54.91578965,23.13379335,81.8050472,85.44401776,99.45582927,92.96834124,100,82.43673693,24.26335282,Rock
122.8861252,55.44857296,63.50368845,71.00419273,94.50972176,57.58182268,97.40137805,101.6328874,21.32869878,11.10522781,83.4198067,66.61287406,Hip-hop
113.7412064,45.39986309,82.0877749,14.43307852,51.74917275,47.85701927,19.7767906,30.65555828,79.65779801,82.54352112,31.01644817,48.595498,Country
